time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
1.12,0.0185581,-0.00081638,0.00104692,0.111829,0.198182,0.00862351,-0.0493499,0.00653331,-0.00282524,0.0632136,-0.00732537,-0.0172191,-0.0140107,-0.0660755,0.0284117,-0.0138076,-0.00703286,-0.0314402
1.13,0.0187024,-0.000972412,0.000511397,0.111622,0.197957,0.00861623,-0.0520867,0.00638802,-0.000771188,0.0620184,-0.00685298,-0.0169238,-0.0133013,-0.0535018,0.027302,-0.0170322,-0.00622818,-0.0325425
1.14,0.0186985,-0.00122449,-0.000490988,0.111465,0.197599,0.00860253,-0.0549165,0.00626158,0.000619885,0.0607665,-0.00671833,-0.0164376,-0.0123968,-0.0412241,0.0280508,-0.0188097,-0.00635541,-0.0329621
1.15,0.0179862,-0.0021898,-0.00164221,0.111392,0.197125,0.00855794,-0.0570258,0.00689144,0.00120116,0.0611412,-0.00735306,-0.0148496,-0.0112661,-0.0324979,0.0305891,-0.0167095,-0.00669542,-0.0324925
1.16,0.017238,-0.0032165,-0.00239838,0.111391,0.196684,0.00851204,-0.0588715,0.00765145,0.00201229,0.0617467,-0.00807147,-0.0118199,-0.0105069,-0.0255928,0.0325874,-0.0134464,-0.0064996,-0.0308825
1.17,0.0171576,-0.00399354,-0.00274752,0.111376,0.196349,0.00850897,-0.0612843,0.00820639,0.00345731,0.0602544,-0.00853114,-0.00902068,-0.0101819,-0.0160044,0.0329331,-0.0130479,-0.00598698,-0.0289083
1.18,0.0174506,-0.00435489,-0.00287397,0.111268,0.196024,0.00848378,-0.0638764,0.00842119,0.004238,0.0598859,-0.00848421,-0.0085247,-0.0104588,-0.00965746,0.0329285,-0.0135375,-0.00584307,-0.028307
1.19,0.0174154,-0.00455022,-0.00369004,0.111179,0.195669,0.0084148,-0.0660277,0.00817645,0.00470571,0.0609861,-0.00844627,-0.00803287,-0.0109414,-0.00713258,0.0336105,-0.0123543,-0.00571815,-0.0278847
1.2,0.0169336,-0.00495671,-0.004919,0.111243,0.195299,0.00835711,-0.067938,0.00789124,0.00587792,0.0606035,-0.00881851,-0.00578366,-0.0109597,-0.00266136,0.0347448,-0.0103515,-0.0052134,-0.0262621
1.21,0.0164987,-0.00531657,-0.00551997,0.111257,0.19499,0.00830086,-0.0695404,0.00783986,0.00640535,0.0605298,-0.00890231,-0.0046834,-0.0112949,0.000224385,0.0349954,-0.00994075,-0.00499332,-0.025442
1.22,0.0161553,-0.0054862,-0.00565055,0.111158,0.194747,0.00820802,-0.0708175,0.00781102,0.00589588,0.0620262,-0.00853334,-0.0053942,-0.0122581,-0.000820581,0.0344698,-0.0107542,-0.00521077,-0.0259594
1.23,0.0158246,-0.00559538,-0.00660999,0.111155,0.194512,0.00810074,-0.0723205,0.00725551,0.00596826,0.0625998,-0.00844676,-0.0047288,-0.0131372,-0.00160524,0.0345599,-0.0113277,-0.00518807,-0.0255472
1.24,0.0154835,-0.00568248,-0.00825686,0.111312,0.19426,0.00798819,-0.074066,0.00633138,0.00679756,0.061754,-0.00866377,-0.00251224,-0.0138319,-0.00119393,0.0351842,-0.0118271,-0.004846,-0.0240434
1.25,0.0154279,-0.00567594,-0.00920421,0.111531,0.194066,0.00782705,-0.0758283,0.00555844,0.00793015,0.0609004,-0.00844675,-0.00109909,-0.0150934,-0.00206844,0.0352312,-0.0132361,-0.00424111,-0.0230312
1.26,0.0166584,-0.0053251,-0.00944053,0.111736,0.194057,0.00759607,-0.0781708,0.00452406,0.0097402,0.0599551,-0.00751453,-0.000528469,-0.017745,-0.00569286,0.0348771,-0.0163593,-0.00316572,-0.0225519
1.27,0.0184282,-0.00479144,-0.00976523,0.111982,0.194112,0.00738514,-0.0808347,0.00326278,0.011079,0.0585529,-0.00644013,-0.000150338,-0.0209999,-0.0100938,0.0350155,-0.0196781,-0.00238256,-0.0223036
1.28,0.0193842,-0.0044458,-0.0101621,0.112248,0.19409,0.00723745,-0.0827694,0.00239288,0.0111074,0.0573218,-0.00566989,-2.14853e-06,-0.024171,-0.013691,0.0350375,-0.0220594,-0.00223094,-0.022352
1.29,0.0200308,-0.00423956,-0.0103781,0.11246,0.194071,0.00708922,-0.0840343,0.00179999,0.0110172,0.0564521,-0.00503401,9.14223e-05,-0.0279297,-0.0174655,0.034207,-0.0245194,-0.00187423,-0.0224845
1.3,0.0208346,-0.00393592,-0.0106502,0.112718,0.194129,0.00689671,-0.085058,0.000981654,0.0112312,0.0556718,-0.00429541,0.000185399,-0.0322478,-0.0217073,0.0328845,-0.0270779,-0.0011157,-0.0226552
1.31,0.0216145,-0.00342624,-0.011042,0.113096,0.194266,0.00667106,-0.0857717,-0.000167682,0.0112828,0.0547876,-0.00336389,0.000263226,-0.0368732,-0.025853,0.0311568,-0.0290562,-0.000278532,-0.0228892
1.32,0.022964,-0.00258156,-0.0115172,0.113491,0.194421,0.00645599,-0.0853836,-0.00167847,0.00979028,0.0537205,-0.00201732,-0.000194873,-0.045157,-0.0312909,0.0310285,-0.0292586,0.00105268,-0.0241371
1.33,0.0246328,-0.00146555,-0.0116421,0.113864,0.194561,0.00621671,-0.0838843,-0.00333508,0.00764645,0.0525906,-0.000227704,-0.000740466,-0.0567271,-0.0376374,0.0319521,-0.0281469,0.00355094,-0.0259263
1.34,0.0252871,-0.00083611,-0.0112761,0.114292,0.194804,0.0059105,-0.082771,-0.00444291,0.00742269,0.0512118,0.00097244,-6.3352e-05,-0.0645535,-0.0412826,0.027927,-0.028791,0.00604496,-0.0258133
1.35,0.0258834,-0.000916246,-0.0109444,0.114733,0.195184,0.00559547,-0.0818617,-0.00498564,0.00692104,0.0489945,0.00127497,0.000730447,-0.070684,-0.0430518,0.0197387,-0.0302197,0.00722637,-0.024904
1.36,0.0276296,-0.000927239,-0.0105365,0.115104,0.195558,0.00530035,-0.0798248,-0.00561443,0.0040041,0.0460447,0.00176524,0.000636294,-0.0813031,-0.04587,0.0133008,-0.0294427,0.0079871,-0.0252731
1.37,0.0296318,-0.000590219,-0.00988733,0.115427,0.195855,0.00495774,-0.0766458,-0.00672864,0.000446205,0.0429072,0.0027323,0.000774129,-0.0946642,-0.0490269,0.00826399,-0.0272629,0.00928645,-0.0258444
1.38,0.0297738,0.00120743,-0.00960794,0.115687,0.195899,0.00448826,-0.0698388,-0.0105919,-0.00516282,0.04151,0.00517733,0.000838235,-0.111196,-0.0517705,0.00473835,-0.0243124,0.0128783,-0.0256472
1.39,0.0282614,0.00415756,-0.0100482,0.115855,0.195759,0.00398725,-0.0598277,-0.0169546,-0.0126291,0.0419625,0.00869692,0.000257571,-0.129927,-0.0545066,0.00177847,-0.0212921,0.0188417,-0.0250679
1.4,0.0286551,0.00473614,-0.0103867,0.116015,0.195988,0.00361543,-0.0538727,-0.0202125,-0.0161454,0.0399793,0.00969551,0.000312608,-0.142538,-0.0563465,-0.00721373,-0.0201821,0.0218992,-0.0246078
1.41,0.0306906,0.0035654,-0.00992744,0.116196,0.196486,0.00327909,-0.0515619,-0.0205454,-0.0166921,0.0354393,0.00898948,0.000975115,-0.15016,-0.0565959,-0.0191679,-0.0192091,0.0203031,-0.0244014
1.42,0.0315543,0.00387392,-0.00926607,0.116335,0.196796,0.00288263,-0.0469433,-0.0224756,-0.0188254,0.0318789,0.00988751,0.00124329,-0.160052,-0.0563274,-0.0266287,-0.0166296,0.0180087,-0.024112
1.43,0.0316117,0.00515795,-0.00910888,0.116381,0.197014,0.00251045,-0.0402549,-0.0256897,-0.0213361,0.0292058,0.0117176,0.00127206,-0.171764,-0.0561841,-0.0309389,-0.0140388,0.0162989,-0.023556
1.44,0.0310752,0.00717384,-0.00954586,0.11633,0.197225,0.0021495,-0.0326077,-0.029135,-0.0212015,0.0269137,0.0142527,0.00057434,-0.182749,-0.0552245,-0.0344149,-0.0120824,0.0121946,-0.0230023
1.45,0.0300587,0.00936398,-0.00969446,0.116235,0.197442,0.00173025,-0.0250578,-0.0318433,-0.0191676,0.0251563,0.01697,-0.00092705,-0.19181,-0.0537672,-0.0360606,-0.0108834,0.00659135,-0.0227366
1.46,0.0306158,0.00863484,-0.00870566,0.116173,0.197842,0.00131842,-0.0205897,-0.0315508,-0.0191295,0.0221963,0.016685,-0.0012069,-0.198331,-0.0534665,-0.0355198,-0.0105138,0.00477774,-0.0227106
1.47,0.0321557,0.0061186,-0.00742401,0.116182,0.198351,0.00100175,-0.0175262,-0.0297903,-0.0210004,0.0179081,0.0145088,0.000131693,-0.204019,-0.0532936,-0.0336635,-0.00944864,0.00502296,-0.0224793
1.48,0.0326253,0.00514073,-0.00661496,0.116158,0.198762,0.000734059,-0.0124504,-0.0292019,-0.0217706,0.0140069,0.0138384,0.00143948,-0.210335,-0.0517332,-0.0306429,-0.00723561,0.00277709,-0.0218397
1.49,0.0316129,0.00572339,-0.00619025,0.116021,0.199046,0.000466897,-0.00553792,-0.0290223,-0.0200696,0.0112365,0.014707,0.00244156,-0.216092,-0.0487966,-0.0253513,-0.00521708,-0.00196596,-0.0206845
1.5,0.0301963,0.00633612,-0.00568647,0.115856,0.199292,0.000211246,0.00113515,-0.0281469,-0.0175435,0.0091739,0.0155479,0.00324266,-0.22012,-0.0459542,-0.0195769,-0.00419858,-0.00638756,-0.0194874
1.51,0.0299919,0.00556074,-0.00489459,0.115698,0.199573,-4.78931e-05,0.00609729,-0.0269337,-0.0173542,0.00666001,0.0149626,0.00386556,-0.222922,-0.0447619,-0.01649,-0.00354841,-0.00783748,-0.0189683
1.52,0.0302909,0.00427826,-0.00372736,0.115534,0.199845,-0.000326009,0.0104662,-0.0257705,-0.0184687,0.00369322,0.0138511,0.00463543,-0.224997,-0.0439501,-0.01442,-0.00232013,-0.00787442,-0.0187024
1.53,0.0301414,0.00368788,-0.00223329,0.115351,0.200075,-0.0006086,0.0154089,-0.0245395,-0.0185674,0.000729515,0.0134034,0.0055208,-0.226429,-0.0423392,-0.0114703,-0.000802035,-0.00852716,-0.0181556
1.54,0.0301035,0.00331117,-0.00138065,0.115111,0.200307,-0.000875165,0.0202495,-0.023598,-0.018327,-0.00217487,0.0131817,0.00641344,-0.22677,-0.0410177,-0.00874881,0.000301138,-0.00927451,-0.017517
1.55,0.0301196,0.00307808,-0.000511702,0.114847,0.200491,-0.00112518,0.0244148,-0.0228741,-0.018209,-0.00477314,0.01307,0.00698874,-0.225713,-0.0401361,-0.00688843,0.00140423,-0.00928523,-0.0171251
1.56,0.0289943,0.00280284,0.00110922,0.11466,0.200519,-0.0013338,0.0291979,-0.0215699,-0.0178015,-0.00709863,0.0127226,0.00795473,-0.224138,-0.0372203,-0.00425929,0.00323531,-0.00858181,-0.016329
1.57,0.0277319,0.00228638,0.00204654,0.114488,0.200534,-0.00150436,0.0343245,-0.020427,-0.0175659,-0.00936754,0.0121245,0.00935754,-0.22216,-0.0341507,-0.00154603,0.00427633,-0.00794863,-0.0150846
1.58,0.0275447,0.00179744,0.00237475,0.114237,0.200628,-0.00168602,0.0385602,-0.0200495,-0.018087,-0.0118415,0.0116385,0.0102618,-0.219031,-0.0331094,-0.000559189,0.00445525,-0.00726538,-0.0142171
1.59,0.0269301,0.00144437,0.00327732,0.114014,0.200665,-0.00188572,0.0425552,-0.0196474,-0.018791,-0.0143915,0.0111959,0.0109295,-0.214228,-0.0312263,0.000211373,0.00573375,-0.0060324,-0.013535
1.6,0.0261201,0.00160327,0.00419763,0.113848,0.200656,-0.00207102,0.04604,-0.0194502,-0.0188669,-0.016646,0.0113629,0.0111901,-0.208497,-0.0293852,0.00140387,0.00739454,-0.00521182,-0.0131472
1.61,0.0259993,0.0020842,0.00447934,0.113612,0.20064,-0.00221592,0.0488372,-0.0197105,-0.0186068,-0.0187498,0.0119739,0.0112352,-0.202817,-0.0289153,0.00231469,0.00850214,-0.00511158,-0.0129898
1.62,0.0258048,0.00237741,0.0046432,0.113265,0.200554,-0.00234262,0.0518231,-0.0199653,-0.0186804,-0.0209595,0.0122711,0.0117434,-0.196681,-0.0280001,0.00311106,0.00965791,-0.00489194,-0.0125175
1.63,0.0251452,0.00263094,0.00493116,0.112944,0.200369,-0.00246938,0.0550807,-0.0202379,-0.0191213,-0.0232394,0.0124671,0.0123678,-0.189387,-0.026397,0.004099,0.0111607,-0.00460819,-0.0119142
1.64,0.0243058,0.0030649,0.00504711,0.112727,0.200122,-0.00257895,0.0581289,-0.0207278,-0.0196287,-0.025425,0.0129442,0.0126511,-0.181122,-0.0249012,0.00516836,0.0127947,-0.00468499,-0.0114984
1.65,0.0235397,0.00368455,0.00491103,0.112492,0.199872,-0.00267091,0.0606942,-0.0214146,-0.0200901,-0.0274131,0.0136735,0.0126758,-0.172417,-0.0235872,0.00602865,0.0142994,-0.00512559,-0.0111912
1.66,0.0227683,0.00443569,0.00471677,0.112212,0.199629,-0.00274493,0.0628279,-0.0222,-0.020689,-0.0293019,0.0144854,0.0126401,-0.163262,-0.0221045,0.0066067,0.0156608,-0.00579946,-0.0108222
1.67,0.0218843,0.00527673,0.00457959,0.111992,0.199351,-0.00278982,0.0646961,-0.0230328,-0.0215988,-0.0313052,0.015325,0.0125683,-0.153249,-0.0204223,0.00698818,0.0170383,-0.00672125,-0.0103742
1.68,0.021036,0.00526159,0.00501106,0.111796,0.199129,-0.00282425,0.0654729,-0.0227805,-0.0229041,-0.0337165,0.0150103,0.0125786,-0.140376,-0.0180746,0.00527999,0.0170333,-0.00847963,-0.00901637
1.69,0.0204135,0.0044585,0.00557752,0.11158,0.198907,-0.00284418,0.0655257,-0.0215145,-0.0245592,-0.0365771,0.0137223,0.0124708,-0.126217,-0.0152006,0.00218705,0.016237,-0.0111837,-0.0070569
1.7,0.0197306,0.00530063,0.00513687,0.111463,0.198414,-0.00285166,0.0669728,-0.0220573,-0.025612,-0.039195,0.014587,0.0118572,-0.115908,-0.0133008,0.0028032,0.018628,-0.013193,-0.00669952
1.71,0.0191769,0.00700052,0.0048269,0.111387,0.197992,-0.00287419,0.06721,-0.0232204,-0.025144,-0.0413669,0.0164146,0.0112901,-0.104342,-0.0125389,0.00341077,0.0214463,-0.0141493,-0.00648887
1.72,0.0192455,0.00726525,0.00506284,0.111186,0.197837,-0.00283603,0.0651099,-0.0224181,-0.0245759,-0.0438528,0.0163852,0.0111015,-0.0887757,-0.0117622,0.000194484,0.0213588,-0.0155791,-0.00472813
1.73,0.018895,0.00790433,0.00498623,0.110974,0.197383,-0.00274924,0.0655225,-0.0222766,-0.0244953,-0.0465635,0.0168534,0.0109249,-0.0772286,-0.0102022,0.000439928,0.0231781,-0.0168315,-0.00390882
1.74,0.0176624,0.0100349,0.00507254,0.110873,0.196691,-0.00276174,0.0669365,-0.0239778,-0.0224523,-0.0487725,0.0190552,0.0111322,-0.066613,-0.00850485,0.00376637,0.0269638,-0.0158799,-0.00407633
1.75,0.0169193,0.0116558,0.00475484,0.11083,0.196249,-0.00278488,0.0660392,-0.0248346,-0.0195428,-0.0507296,0.0207995,0.0118495,-0.0530366,-0.00798686,0.00385046,0.0281474,-0.0139897,-0.00338947
1.76,0.0168047,0.0121103,0.00377583,0.110826,0.195922,-0.00269884,0.0648665,-0.0243805,-0.018043,-0.0529418,0.0213276,0.0124862,-0.0411354,-0.00790994,0.00278119,0.0281866,-0.0129889,-0.00245546
1.77,0.0170844,0.0125893,0.00385121,0.110879,0.195557,-0.00263616,0.0618238,-0.0243799,-0.0161591,-0.0560929,0.0214874,0.0126916,-0.0273659,-0.00707288,0.000919279,0.0293108,-0.0116772,-0.00184887
1.78,0.0178089,0.0132077,0.00517916,0.11093,0.195197,-0.00263674,0.0575027,-0.0248252,-0.0140573,-0.0599911,0.0214422,0.0125815,-0.0128495,-0.00613236,-0.00181963,0.030617,-0.0104656,-0.00138088
1.79,0.0174709,0.0134421,0.00624204,0.110956,0.1947,-0.00257959,0.057608,-0.024857,-0.0124215,-0.0625823,0.0210447,0.0132332,-0.00633248,-0.00558816,0.00018033,0.0321954,-0.0103038,-0.000894062
1.8,0.0163548,0.0135315,0.00650008,0.110949,0.194183,-0.00247657,0.0607031,-0.02467,-0.010691,-0.0637954,0.0206931,0.014598,-0.00558239,-0.00563481,0.00438686,0.0335112,-0.00999092,-0.000299324
1.81,0.0159687,0.0139613,0.00679125,0.110932,0.193831,-0.00241795,0.061648,-0.0249059,-0.00894151,-0.0653906,0.0207119,0.0154677,-0.00318427,-0.00613912,0.00524163,0.0342019,-0.00897068,0.000248505
1.82,0.015731,0.0146807,0.007471,0.111009,0.193506,-0.0023593,0.0606828,-0.0255265,-0.00700206,-0.0674704,0.0208461,0.016,0.00144364,-0.00639478,0.00501816,0.0352692,-0.00782056,0.000762385
1.83,0.01511,0.0150948,0.00791664,0.111118,0.193164,-0.00225574,0.0609717,-0.0255858,-0.0063261,-0.0691727,0.0207257,0.0162435,0.00321032,-0.00687172,0.00535752,0.0357479,-0.00755553,0.000964957
1.84,0.0148328,0.0151419,0.00839472,0.111189,0.19291,-0.002141,0.0620148,-0.0252448,-0.00620725,-0.0707868,0.0201805,0.0168021,0.0015002,-0.0081191,0.00444486,0.0355382,-0.00742851,0.00126084
1.85,0.0149339,0.0152875,0.00924578,0.111347,0.192728,-0.00199589,0.0616793,-0.0252534,-0.00483011,-0.0727133,0.0194714,0.0181672,0.000303332,-0.00947324,0.00234904,0.0358921,-0.00644825,0.00210646
1.86,0.0151826,0.0154969,0.0096504,0.111576,0.192593,-0.00178223,0.0608228,-0.0250638,-0.00366039,-0.0746564,0.0189299,0.0194044,-0.000875152,-0.0109397,-5.90191e-05,0.036305,-0.00571227,0.00293501
1.87,0.0165098,0.0152955,0.00969797,0.111715,0.192599,-0.00155779,0.0602181,-0.0241866,-0.00346753,-0.0770188,0.0180723,0.0205089,-0.00507849,-0.0136868,-0.00394703,0.0364232,-0.00583101,0.00374048
1.88,0.0183284,0.0146037,0.0103579,0.111914,0.192665,-0.00140342,0.0594245,-0.0230096,-0.0036444,-0.0796073,0.0165609,0.0213715,-0.0110025,-0.0174245,-0.00822741,0.036563,-0.00658856,0.00451613
1.89,0.0192476,0.0137069,0.0114186,0.112347,0.192669,-0.00124942,0.0585803,-0.0217369,-0.00390452,-0.0815091,0.0147383,0.0217952,-0.0160442,-0.0210592,-0.0110293,0.0363507,-0.00770379,0.00519437
1.9,0.0196361,0.0128076,0.0122515,0.112835,0.192678,-0.00100929,0.058056,-0.0203537,-0.00403832,-0.0826966,0.0129232,0.0221567,-0.0206058,-0.0246326,-0.0132156,0.0355696,-0.00879231,0.00599837
1.91,0.0202065,0.011964,0.0127708,0.11322,0.192766,-0.000726434,0.0577295,-0.018948,-0.00405547,-0.0835569,0.0113147,0.022554,-0.0255488,-0.0285885,-0.0155231,0.034349,-0.00977528,0.00694048
1.92,0.0210357,0.0111433,0.0133826,0.113588,0.192942,-0.000483565,0.0572797,-0.0176532,-0.00394382,-0.084251,0.00977207,0.0228639,-0.0309894,-0.033295,-0.0176307,0.032551,-0.0107632,0.00794918
1.93,0.0223486,0.0101565,0.0145125,0.114072,0.193122,-0.000261965,0.0571229,-0.0161576,-0.00374723,-0.0840448,0.00783213,0.02174,-0.0391683,-0.0414297,-0.0172112,0.0320953,-0.0138869,0.00978529
1.94,0.0237259,0.00899167,0.0152684,0.114647,0.193271,2.38996e-05,0.0573444,-0.014211,-0.00298046,-0.0827351,0.00585675,0.0200119,-0.0488278,-0.0520911,-0.0147443,0.0328499,-0.0183575,0.0129824
1.95,0.0242067,0.00823132,0.0150593,0.115171,0.193524,0.000323626,0.0565386,-0.012805,-0.00128241,-0.0817108,0.00474684,0.0205487,-0.0534591,-0.059041,-0.015316,0.0294801,-0.0188472,0.0156821
1.96,0.024881,0.00822361,0.0150026,0.115566,0.193912,0.00055609,0.0542737,-0.012453,-0.000154477,-0.080808,0.00435191,0.0214408,-0.0549622,-0.0649843,-0.0177017,0.0219383,-0.017165,0.0169159
1.97,0.0260161,0.0084876,0.0162933,0.115768,0.194045,0.000791945,0.0531581,-0.0123374,-0.000518389,-0.0755978,0.00327672,0.0181709,-0.0606229,-0.0809562,-0.0156643,0.019663,-0.0192283,0.0217355
1.98,0.0261553,0.00817385,0.0182539,0.115913,0.193889,0.00110268,0.053928,-0.0115597,-0.000906657,-0.066185,0.000753904,0.0122178,-0.0685799,-0.103391,-0.0109594,0.021475,-0.022893,0.0310493
1.99,0.0263048,0.0073811,0.0187986,0.116271,0.194088,0.00143694,0.0525853,-0.0102339,-0.000232664,-0.0605238,-0.00158591,0.00924694,-0.0718985,-0.116547,-0.00992773,0.0134812,-0.0228524,0.0354956
2,0.0276343,0.00699034,0.0179153,0.116666,0.194587,0.0017314,0.0485122,-0.00919538,0.000309103,-0.0585446,-0.00250783,0.00859265,-0.0716833,-0.123404,-0.0104338,-0.000993329,-0.0210036,0.0338325
2.01,0.0290188,0.00676143,0.0173218,0.116814,0.194846,0.00202027,0.0452304,-0.00825414,2.03474e-05,-0.0539706,-0.00345448,0.00638214,-0.0729626,-0.135442,-0.00805185,-0.0103048,-0.0209252,0.0330405
2.02,0.0296094,0.005966,0.0173006,0.116847,0.194926,0.00237466,0.0433082,-0.00672784,-0.000301375,-0.0469279,-0.00555266,0.00323307,-0.0752308,-0.150253,-0.00449179,-0.016802,-0.0213924,0.0335824
2.03,0.0296704,0.00475114,0.0174141,0.116959,0.195092,0.00279806,0.041151,-0.00476264,-0.000616304,-0.0400151,-0.00829607,0.000935647,-0.0761698,-0.162592,-0.00170745,-0.025391,-0.0210197,0.0324204
2.04,0.0295052,0.00352416,0.0175437,0.117094,0.195356,0.00320927,0.0385303,-0.00284103,-0.00133494,-0.0334175,-0.0109076,-0.000569316,-0.0758621,-0.172834,0.000673418,-0.0341311,-0.0203195,0.029376
2.05,0.0291475,0.00235709,0.0173574,0.117108,0.195619,0.00356299,0.036209,-0.00107892,-0.00218727,-0.0265688,-0.0129217,-0.00191289,-0.0751964,-0.182609,0.00295036,-0.0394816,-0.0197111,0.0258191
2.06,0.0287582,0.00143487,0.0168784,0.11704,0.195886,0.00392667,0.0341325,0.000430499,-0.00266286,-0.0198551,-0.0143237,-0.00297775,-0.0743894,-0.19171,0.00484448,-0.0414566,-0.0190551,0.0222529
2.07,0.0286876,0.00111238,0.0165026,0.117019,0.19624,0.00426019,0.0314914,0.00131397,-0.00271776,-0.0138094,-0.0150526,-0.00356135,-0.0734467,-0.199685,0.00639225,-0.0415381,-0.0184712,0.0189265
2.08,0.0290615,0.00134563,0.0155516,0.117034,0.196705,0.00454085,0.0281068,0.00157033,-0.00284904,-0.00852454,-0.0147565,-0.00406893,-0.0724865,-0.206353,0.00777721,-0.0405374,-0.0182651,0.0165099
2.09,0.0296979,0.00206077,0.014178,0.116975,0.197197,0.00484762,0.024392,0.00132781,-0.00290531,-0.00348063,-0.0139079,-0.00506173,-0.0713847,-0.212139,0.00908059,-0.0384722,-0.0181719,0.0148509
2.1,0.0290903,0.00201754,0.0138522,0.116883,0.197552,0.00512694,0.0212972,0.00176948,-0.00241425,0.00304433,-0.0137722,-0.00535624,-0.0684949,-0.217809,0.0106562,-0.0330703,-0.0169969,0.0109169
2.11,0.0273419,0.000760466,0.0136902,0.116832,0.197811,0.00538224,0.0191106,0.00333525,-0.00219689,0.0103794,-0.0139691,-0.00426545,-0.0645513,-0.222552,0.0119798,-0.0260686,-0.0151077,0.00527386
2.12,0.0273696,0.000952,0.0127045,0.116697,0.198192,0.00568702,0.0160892,0.00348159,-0.00247352,0.0156919,-0.0132403,-0.00447401,-0.0628256,-0.225783,0.0125483,-0.0232422,-0.0144812,0.00327478
2.13,0.0283495,0.00259187,0.011682,0.116486,0.19862,0.00600058,0.0118781,0.00218972,-0.00218803,0.0201046,-0.0119316,-0.00616567,-0.0613049,-0.227931,0.0136719,-0.021808,-0.01447,0.00369529
2.14,0.0281719,0.0030978,0.010961,0.116352,0.198986,0.00629607,0.00837222,0.00202076,-0.0014618,0.0249869,-0.0110867,-0.00669172,-0.0587856,-0.228163,0.0151206,-0.0183177,-0.013723,0.00277313
2.15,0.0276275,0.00275596,0.0100906,0.116286,0.199268,0.00656149,0.00568782,0.00265216,-0.00098236,0.029598,-0.0104911,-0.00626813,-0.0566907,-0.227196,0.01607,-0.015299,-0.0128113,0.00154818
2.16,0.0274404,0.00290976,0.00894943,0.11614,0.199432,0.00677654,0.00265358,0.00267004,-0.000579334,0.0341282,-0.00955422,-0.00633638,-0.0542993,-0.226857,0.0171456,-0.0132038,-0.0121441,0.00109179
2.17,0.0270575,0.00335762,0.00787425,0.115879,0.199604,0.00699659,-0.000680555,0.00228093,0.000251821,0.0387922,-0.00858899,-0.00677341,-0.0506183,-0.225501,0.0174044,-0.0110538,-0.0107795,0.000942511
2.18,0.0259298,0.00345941,0.00687744,0.115672,0.199831,0.00722442,-0.00397753,0.00219742,0.00123766,0.0434885,-0.00785745,-0.00703925,-0.0455601,-0.221632,0.0168558,-0.00861478,-0.00861803,0.000610741
2.19,0.0253842,0.00314854,0.00615128,0.115534,0.200029,0.00742617,-0.0068953,0.00273749,0.00127605,0.0472798,-0.00757506,-0.00720565,-0.0430125,-0.216671,0.0174382,-0.00713887,-0.00780154,0.000248859
2.2,0.0255745,0.00305068,0.0052719,0.115317,0.200112,0.00761301,-0.00972905,0.00301871,0.00112461,0.0504107,-0.00719611,-0.00742569,-0.0419608,-0.212082,0.0187115,-0.00653579,-0.00779591,9.85723e-05
2.21,0.025336,0.00331129,0.00431356,0.115041,0.200093,0.00776969,-0.0128295,0.00268648,0.0018314,0.0538641,-0.00652105,-0.00778833,-0.0389365,-0.207546,0.0191922,-0.00539154,-0.00678878,-0.000157245
2.22,0.0250463,0.00305428,0.00412831,0.114813,0.200089,0.00790767,-0.0154347,0.00308923,0.00221569,0.0569021,-0.00670463,-0.00820691,-0.0371383,-0.201576,0.0197819,-0.00416332,-0.00612678,-0.000684351
2.23,0.0249216,0.00224343,0.00408945,0.1146,0.200079,0.00806664,-0.0176149,0.00427445,0.0019692,0.0593447,-0.00753793,-0.00849541,-0.037048,-0.193837,0.0214802,-0.00330607,-0.00640173,-0.0013017
2.24,0.0245612,0.00158746,0.00369958,0.114339,0.199979,0.00822148,-0.0200501,0.00518434,0.00209831,0.0618198,-0.00808349,-0.00876903,-0.0358746,-0.185307,0.023383,-0.00254625,-0.00637326,-0.00198974
2.25,0.02398,0.00108059,0.00339452,0.114087,0.199803,0.00832886,-0.0225795,0.00583128,0.00261393,0.064196,-0.00851463,-0.00916484,-0.0337495,-0.176689,0.0247644,-0.00186638,-0.00583898,-0.00288489
2.26,0.0234097,0.000374648,0.0032584,0.113898,0.199615,0.00840507,-0.0249191,0.00668537,0.00297087,0.0660363,-0.00924427,-0.0096945,-0.0319556,-0.167669,0.0259518,-0.00147842,-0.00540014,-0.00404771
2.27,0.0231826,0.000596645,0.00205233,0.113722,0.199588,0.00848706,-0.0281404,0.0061979,0.00394375,0.0661254,-0.00888658,-0.0108831,-0.0289045,-0.155658,0.025458,-0.00346633,-0.00440726,-0.00686808
2.28,0.0233003,0.00182497,0.000366359,0.11351,0.199592,0.0085372,-0.0325138,0.00442498,0.00542168,0.0652464,-0.00740684,-0.0129431,-0.0243329,-0.141694,0.0239036,-0.00702685,-0.00302282,-0.0114163
2.29,0.0229985,0.00107101,0.000735868,0.113313,0.19919,0.00855843,-0.0357193,0.00542679,0.0052949,0.0665407,-0.00820841,-0.014369,-0.0221658,-0.13113,0.0261026,-0.00681193,-0.00330725,-0.0141972
